,product_index,name,n_reviews,price,brand,img_url,details,star_rating,product_url,sentiment_rf_feature0,contribution_rf_feature0,sentiment_rf_feature1,contribution_rf_feature1,sentiment_rf_feature2,contribution_rf_feature2,sentiment_rf_feature3,contribution_rf_feature3
297,298,Ingooood- Jigsaw Puzzles 1000 Pieces for Adult- Fantasy Series- Colorful Flowers Watercolor Painting_IG-0406 Entertainment Wooden Puzzles Toys,6,25.99,Ingooood,https://images-na.ssl-images-amazon.com/images/I/81Lfb7RY9%2BL._SL1200_.jpg,"'FANTASY SERIES--Ingooood unique and special new released picture, send directly from factory, get new product first time IMMERSED AND RELEASED--Enjoy your time of wholeheartedly concentrate on puzzle solving. Good for family leisure time and entertainment. Best gift for your friends and family ENJOY AND RELAX--This is Entry Level with letters tips on the back of every piece for easy solving POPULAR SIZES--1000 pieces wooden jigsaw puzzle. Finished size 50*75cm (19.68*29.52 inches) FREE GUARANTEE--Missing piece? Contact us, replacement pieces will be send to you immediately.'",4.2,https://amazon.com/Ingooood-Colorful-Watercolor-Painting_IG-0406-Entertainment/dp/B07QJ8J5R9,,0.0,0.47617499999999996,4.0,0.23404555555555553,3.0,0.31855000000000006,4.0
298,299,Buffalo Games - Kim Norlien - Springtime Melody - 1000 Piece Jigsaw Puzzle,14,8.32,Buffalo Games -,https://images-na.ssl-images-amazon.com/images/I/91tjgyYUd4L._SL1500_.jpg,'1000 piece jigsaw puzzle. Finished size is 26.75 x 19.75 inches. Bonus poster included for help in solving. Manufactured from premium quality materials. Made in the USA',4.5,https://amazon.com/Buffalo-Games-Norlien-Springtime-Melody/dp/B07BV1495K,-0.296,1.0,0.8159,2.0,0.4215,1.0,0.6111833333333334,6.0
299,300,Vermont Christmas Company Wine Country Jigsaw Puzzle 1000 Piece,4,16.95,Vermont Christmas Company,https://images-na.ssl-images-amazon.com/images/I/81HNlJvZaVL._SL1000_.jpg,"'Jigsaw puzzle includes 1000 pieces & measures 26 5/8"" x 19 1/4"" when completed Proudly made in the U.S.A with recycled materials Each puzzle features fully interlocking and randomly shaped pieces Produced on thick, quality blue board Enjoy the view of the vineyard and the bay beyond as you complete this unique jigsaw puzzle.'",5.0,https://amazon.com/Vermont-Christmas-Company-Country-Jigsaw/dp/B07F16NR9M,,0.0,0.40735,2.0,0.4404,1.0,0.6697,1.0
300,301,White Mountain Puzzles US Presidents - 1000 Piece Jigsaw Puzzle,73,14.39,White Mountain,https://images-na.ssl-images-amazon.com/images/I/81bCcTI89UL._SL1219_.jpg,"'US PRESIDENTS: A fun and educational jigsaw puzzle that vividly illustrates the United State’s 44 Presidents, along with cameos of each president and historical sites related to them 1000-PIECE PUZZLE: Thrill and challenge your family and friends piecing together this incredible 1000-piece jigsaw puzzle. Bring home hours of fun and entertainment everyone will enjoy ABOUT THE ARTIST: Jigsaw puzzles by Randy Green display his love for history, the military and aviation; they make great works of art you can display with pride in your own home, office or school MORE TO PUZZLE BUILDING: Art jigsaw puzzles are a fun, inexpensive way to enjoy works of art firsthand. Use to boost valuable motor skills, hand-eye coordination, and problem solving skills SPECIFICS: Includes 1,000 extra large puzzle pieces made of sturdy blue chipboard on recycled paper. Puzzle dimensions (completed): 24 x 30 inches. 100% customer satisfaction guarantee. Made in USA.'",3.9,https://amazon.com/White-Mountain-Puzzles-US-Presidents/dp/B00000JJ67,-0.3879444444444444,9.0,0.5305428571428571,21.0,0.15369166666666662,12.0,0.44718333333333327,15.0
301,302,"White Mountain Puzzles Christmas Stamps, 1000 Piece Jigsaw Puzzle",53,20.99,White Mountain,https://images-na.ssl-images-amazon.com/images/I/81nonvX1NKL._SL1200_.jpg,"'1000-PIECE PUZZLE: Enjoy a wonderful selection of USPS holiday stamps featuring Santa, nutcrackers, reindeer, snowmen, etc., all with a vivid and cheerful flavor assembled in a 1000-piece puzzle CHRISTMAS FUN: Thrill the entire family and provide hours of fun and entertainment. Building this colorful puzzle together can become a new family tradition or an addition to your Christmas décor ABOUT THE ARTIST: Enjoy the masterful design artistry of Lois B. Sutton. Known for his vintage-themed designs, Lois’ art puzzles are detailed, bright and colorful MORE TO PUZZLE BUILDING: Art jigsaw puzzles are a fun, inexpensive way to enjoy works of art firsthand. Use to boost valuable motor skills, hand-eye coordination, and problem solving skills SPECIFICS: Includes 1,000 extra large puzzle pieces made of sturdy blue chipboard on recycled paper. Puzzle dimensions (completed): 24 x 30 inches. 100% customer satisfaction guarantee. Made in USA.'",4.6,https://amazon.com/White-Mountain-Puzzles-Christmas-Stamps/dp/B01MRXGT60,-0.3086,3.0,0.43637708333333336,16.0,0.47064000000000006,10.0,0.5309312500000001,16.0
302,303,Ingooood- Jigsaw Puzzle 1000 Pieces- Fantasy Series- Galaxy_ IG-0344 Entertainment Toys for Adult Special Graduation or Birthday Gift Home Decor,11,20.99,Ingooood,https://images-na.ssl-images-amazon.com/images/I/71y2sDnTbDL._SL1200_.jpg,"'FANTASY SERIES--Ingooood unique and special new released picture, send directly from factory, get new product first time IMMERSED AND RELEASED--Enjoy your time of wholeheartedly concentrate on puzzle solving. Good for family leisure time and entertainment. Best gift for your friends and family ENJOY AND RELAX--This is Entry Level with letters tips on the back of every piece for easy solving POPULAR SIZES--1000 pieces wooden jigsaw puzzle. Finished size 50*75cm (19.68*29.52 inches) FREE GUARANTEE--Missing piece? Contact us, replacement pieces will be send to you immediately.'",5.0,https://amazon.com/Ingooood-Pieces-Entertainment-Graduation-Birthday/dp/B07F9R8JYG,-0.5202,1.0,-0.003866666666666676,6.0,0.18128333333333332,3.0,0.5331785714285715,7.0
303,304,Buffalo Games - Darrell Bush - Lake Reflection - 1000 Piece Jigsaw Puzzle,201,13.99,Buffalo Games,nan,'1000 piece jigsaw puzzle. Finished size is 26.75 x 19.75 inches. Includes bonus poster for help in solving. Manufactured from premium quality materials. Made in the USA',4.0,https://amazon.com/Buffalo-Games-Darrell-Reflection-Jigsaw/dp/B00L31Z5C8,-0.3713676470588234,34.0,0.3364666666666667,54.0,0.22303281250000007,32.0,0.546221144278607,67.0
304,305,"Chicago Puzzle Co. | Jigsaw Puzzles 1000 Pieces for Adults | Panorama Collection | Puzzles for Men, Women, Kids Ages 14+",4,19.99,Chicago Puzzle Co.,https://images-na.ssl-images-amazon.com/images/I/81ey5O%2B8PWL._SL1500_.jpg,"'VISIT HERENGRACHT CANAL, AMSTERDAM – Take in the prestigious homes, neo-gothic Catholic church, canals and food that will over load your senses with beauty and culture. Take a boat tour through the canals just as The Beatles, Winston Churchill and Nelson Mandela have enjoyed in the past. If water doesn’t excite you then try one of the many bicycle rentals 1000 PIECE JIGSAW PUZZLE - Chicago Puzzle Co. creates puzzles that charm the senses and provide hours of challenging entertainment. We ensure that all pieces have a unique shape so there is never a question about definite correct placement. No missing pieces. we guarantee it CLEAR VIBRANT IMAGE - Herengracht Canal comes alive in this beautiful, sharp image that is bursting with color. You’ll be amazed at the detail woven into this delightful image. If you’ve ever been to Amsterdam you’ll be transported back to that happy time. If you’ve never been there, the puzzle will place it at the top of your bucket list. Enjoy!. DISCOVER THE JOY OF PUZZLE BUILDING - Puzzle building is a pastime that has survived the ages and continues to bring together families and friends for hours of relaxed, stress relieving entertainment. Put down the screens and lose yourself in jigsaw puzzles that both stimulate and relax the mind SATISFACTION GUARANTEED - Chicago Puzzle Co. prides itself on creating high quality jigsaw puzzles for women, men, and children. If you aren’t entirely satisfied with the quality of your new puzzle, please let us know, and we’ll make it right.'",4.2,https://amazon.com/Herengracht-Canal-Amsterdam-Jigsaw-puzzle/dp/B07DGLBJHL,-0.42669999999999997,2.0,,0.0,,0.0,0.4959,3.0
305,306,SUNSOUT INC Big Cat Prowess 1000 pc Jigsaw Puzzle,80,15.99,SUNSOUT INC,nan,'Big Cat Prowess 1000 pc Jigsaw Puzzle. 1000 Piece Puzzle - Completed Size: 23x28. Puzzle Artist: Tami Alba. Eco-Friendly - Soy-Based Inks - Recycled Board - Made in the USA. Interlocking Pieces & Durable Construction',4.2,https://amazon.com/SunsOut-Prowess-1000-Jigsaw-Puzzle/dp/B00IYL8HZM,-0.20694166666666666,6.0,0.20671197916666673,32.0,-0.013719230769230758,13.0,0.5272724137931032,29.0
306,307,Springbok Puzzles - Mediterranean Romance - 1000 Piece Jigsaw Puzzle - Large 30 Inches by 24 Inches Puzzle - Made in USA - Unique Cut Interlocking Pieces,10,17.5,Springbok,https://images-na.ssl-images-amazon.com/images/I/812xUkOfWJL._SL1200_.jpg,"'1000 PIECE JIGSAW PUZZLE - Featuring a finished size of 30 inches by 24 inches with a precision cut that ensures a tight, interlocking heirloom-quality puzzle. MADE IN USA - Manufactured in Kansas City, Missouri; Springbok Puzzles have been American made since 1963. ECO-FRIENDLY - Springbok Puzzles are manufactured with sustainably sourced organic, non-toxic soy-based inks & utilizes 100% recycled puzzle board materials. UNIQUE CUT PIECES - Each puzzle piece is unique and never repeated; Springbok Puzzle pieces are made from thick cut 75 point board, 18% thicker than the industry average. EASY NO HASSLE PUZZLE WARRANTY - All Springbok Puzzle products are covered with our satisfaction guarantee on materials and craftsmanship'",4.2,https://amazon.com/Springbok-Puzzles-Mediterranean-Romance-Interlocking/dp/B077P35DRJ,-0.6361,1.0,0.31948,5.0,0.2680166666666666,3.0,0.8442,1.0
307,308,"Ravensburger The Cliff House 15273 1000 Piece Puzzle for Adults, Every Piece is Unique, Softclick Technology Means Pieces Fit Together Perfectly",7,20.99,Ravensburger,https://images-na.ssl-images-amazon.com/images/I/71BJaLJtY2L._SL1200_.jpg,"'1000 piece puzzle for adults – finished Size 20” x 27”', ""High quality - our jigsaw puzzles for adults are Made in Germany and are the world's finest puzzles"", 'Precision fit - no matter how large or small Our puzzles pieces, each is precision made so that every piece Fits perfectly Every piece is unique – None of the frustrations you find with other puzzle brands. Every individual piece has a completely unique shape Glare free image, No fraying puzzle pieces - museum quality paper, Extra thick custom bluebeard, no fraying puzzle pieces'",4.2,https://amazon.com/Ravensburger-15273-Softclick-Technology-Perfectly/dp/B07MWVRRYB,-0.42669999999999997,1.0,0.5256,1.0,0.4087,1.0,0.5783,2.0
308,309,Classic Mystery Jigsaw Puzzle - Recipe for Murder,50,11.89,Bepuzzled,nan,"""A Recipe for Murder is more than a jigsaw puzzle - it's a mystery waiting to be solved"", 'First, you must read the story about a mysterious poisoning during a dinner party. Next, assemble the puzzle and uncover hidden clues to solve the mystery', ""Completed 1000-piece puzzle measures 23'' x 29'', for puzzlers 15 and over"", ""Be Puzzled is more than just jigsaw puzzles - it's puzzle-plus"", ""A Recipe for Murder is more than a jigsaw puzzle - it's a mystery waiting to be solved"", 'First, you must read the story about a mysterious poisoning during a dinner party. Next, assemble the puzzle and uncover hidden clues to solve the mystery', ""Completed 1000-piece puzzle measures 23'' x 29''; for puzzlers 15 and over"", ""BePuzzled is more than just jigsaw puzzles - it's puzzle-plus""",3.8,https://amazon.com/Classic-Mystery-Jigsaw-Puzzle-Recipe/dp/B0085093IC,-0.3118666666666667,3.0,0.3981373333333334,25.0,0.17627,5.0,0.35226499999999994,10.0
309,310,"JIGSORT 1000 - Jigsaw puzzle case for up to 1,000 pieces from Jigthings",123,119.99,Jigthings,https://images-na.ssl-images-amazon.com/images/I/81EnVSaCVPL._SL1500_.jpg,"'Suitable for many puzzles up to 1,000 pieces - up to 29.5 inches x 20.5 inches - jigsaw not included. Quick and easy system to pack away a part-assembled jigsaw. Separate construction tray is light and easy to move around. Four sort trays for display of unassembled pieces. Stylish, zip-up outer case makes your jigsaws easily portable'",4.4,https://amazon.com/JIGSORT-1000-Jigsaw-puzzle-Jigthings/dp/B003VM7SMM,-0.187575,4.0,0.3714275252525252,33.0,0.16551102564102568,26.0,0.4684936458333334,32.0
310,311,White Mountain Puzzles Home Sweet Home - 1000Piece Jigsaw Puzzle,109,15.99,White Mountain,https://images-na.ssl-images-amazon.com/images/I/81dNjZHGRyL._SL1200_.jpg,"""A house full of warmth: the children left at Granny's care engage in cookie baking using a classic aga range, which not only cooks and heats the home but warms the heart as well."", '1000 pieces of fun: thrill the entire family and provide hours of fun and entertainment piecing this incredible jigsaw puzzle together. An ideal pastime for everyone to enjoy!. About the artist: Steve crisp is an award-winning artist, illustrator and Photographer known for his nostalgic depictions of Village life in the English countryside, and stores More to puzzle building: art jigsaw puzzles are a fun, inexpensive way to enjoy works of art first hand. Use to boost valuable motor skills, hand-eye coordination, and problem solving skills Specifics: includes 1, 000 extra large puzzle pieces made of sturdy blue chipboard on recycled paper. Completed puzzle Dimensions: 24 x 30 inches. 100% customer satisfaction guarantee. Made in USA.'",4.2,https://amazon.com/White-Mountain-Puzzles-Home-Sweet/dp/B00ZCZQYDU,-0.2136263157894736,19.0,0.46705892857142856,28.0,0.4041058095238095,35.0,0.4834228571428572,35.0
311,312,Vermont Christmas Company Stained Glass Nativity Jigsaw Puzzle 1000 Piece,125,16.95,Vermont Christmas Company,https://images-na.ssl-images-amazon.com/images/I/81kWprI62mL._SL1000_.jpg,"'Jigsaw puzzle includes 1000 pieces & measures 30""x24"" when completed Proudly made in the U.S.A with recycled materials Each puzzle features fully interlocking and randomly shaped pieces Produced on thick, quality blue board This Christmas puzzle features a gorgeous Nativity scene that appears like stained glass.'",4.4,https://amazon.com/Stained-Glass-Nativity-Jigsaw-Puzzle/dp/B00OKHKG4O,-0.2580083333333333,12.0,0.38411477272727274,44.0,0.19377992424242432,22.0,0.6184733333333334,55.0
312,313,"Colorcraft 1000 Large Piece Jigsaw Puzzle - Quilts, Quilts, Quilts",20,19.48,Colorcraft Puzzles,https://images-na.ssl-images-amazon.com/images/I/915jzQqrbBL._SL1440_.jpg,"'Manufactured from thick, premium cardboard. 1000 random, unique-cut large pieces. Large finished size: 35"" x 27"". No questions asked missing piece replacement policy. Made in the USA'",4.7,https://amazon.com/Jigsaw-Puzzle-Quilts-Puzzles-Challenge/dp/B07FXZNBTS,0.4404,1.0,0.43604000000000004,5.0,0.5756388888888889,6.0,0.5639375000000001,8.0
313,314,Moruska Puzzles for Adults 1000 Pieces Wooden Jigsaw Puzzle Challenge and Fun - Bookshelf Dam,7,16.99,Moruska,https://images-na.ssl-images-amazon.com/images/I/81Q3txxzgvL._SL1341_.jpg,"'1000 Piece Wooden Puzzles - This jigsaw puzzle is made of high quality basswood, more solid than paper material. Finished size: 29.5 * 19.7 Inches (75cm X 50cm). Fantastic Pictures - The image of the puzzle is a bookshelf dam, it gives a sense of inner peace. Suitable for most occasion decoration, such as office, book store, study room, etc Challenge and Fun - Solving jigsaw puzzles is a process of building connection between images and our brain, it’s a good way to expand brain capacity. A high definition poster has been included for reference, the back side area has been divided into several zones with letters marked as ""A"" ""B"" which can make the work easier. Special Gift - If you’re looking for something special as a gift, don’t miss this beautiful puzzle. Artwork painting never go out of style. Perfect present for birthday, graduation, Christmas, Thanksgiving, etc Hassle-Free Guarantee - Your satisfaction is our ultimate pursuit. If you find any defective or missing pieces, contact us, we will send replacement part immediately'",4.5,https://amazon.com/Moruska-Puzzles-Adults-Pieces-Challenge/dp/B07S79LR1J,,0.0,0.4699277777777778,3.0,0.46436666666666665,5.0,0.38607500000000006,2.0
