,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,product_index,name,n_reviews,price,brand,img_url,details,star_rating,product_url,sentiment_rf_feature0,contribution_rf_feature0,sentiment_rf_feature1,contribution_rf_feature1,sentiment_rf_feature2,contribution_rf_feature2,sentiment_rf_feature3,contribution_rf_feature3,score_quality,score_difficulty,score_fit,score_missing_pieces,theme,art_style
514,518,519,521,523,523,523,523,527,2026,2027,"MasterPieces Alice in Wonderland Puzzle, Art by Shu, 1000-Piece",87,17.99,MasterPieces,https://images-na.ssl-images-amazon.com/images/I/816Bga%2BNrlL._SL1341_.jpg,"'Puzzle size: 25"" x 25"" square. 18% larger than a standard 1000 piece puzzle. Our commitment to product safety is ongoing and extends into meeting or exceeding all current testing regulations and safety standards in force for our industry. For more than 10 years we have used recycled paper and board in all our products'",3.7,https://amazon.com/MasterPieces-Alice-Wonderland-Puzzle-1000-Piece/dp/B004XZL25U,-0.25255625,16.0,0.21050833333333333,31.0,0.040484090909090914,22.0,0.4753528861788617,41.0,0.7376764430894309,0.6052541666666666,0.5202420454545454,0.373721875,licensed,hand
515,519,520,522,524,524,524,524,528,2037,2038,"White Mountain Puzzles - Classic Lunch Boxes - 1,000 Piece Jigsaw Puzzle",59,24.99,White Mountain,https://images-na.ssl-images-amazon.com/images/I/816FvLWsppL._SL1200_.jpg,"'A collection of vintage lunch boxes assembled by Lois Sutton Artist Lois B. Sutton is the creator of collage-like puzzles that are full of detail, bright colors, and often vintage themed Every White Mountain Puzzle is proudly manufactured in America with a 100% customer satisfaction guarantee All our puzzles contain unique interlocking pieces that are made of sturdy blue chipboard on recycled paper 1000 piece puzzles measure 24”x30” - larger pieces for easy handling'",3.8,https://amazon.com/White-Mountain-Puzzles-Classic-Jigsaw/dp/B009XDAC7G,-0.31735,4.0,0.4444088235294118,17.0,0.3172888888888889,9.0,0.60808125,16.0,0.8040406250000001,0.722204411764706,0.6586444444444445,0.341325,food,collage
516,520,521,523,525,525,525,525,529,2039,2040,Star Wars - Photomosiac - Yoda - 1000 Piece Jigsaw Puzzle,53,28.98,Buffalo Games,https://images-na.ssl-images-amazon.com/images/I/81QRlCNYt9L._SL1500_.jpg,'1000 piece jigsaw puzzle. Finished size is 26.75 x 19.75 Inch. Includes bonus poster for help in solving. Manufactured from premium quality materials. Made in the USA',4.1,https://amazon.com/Star-Wars-Photomosiac-Jigsaw-Puzzle/dp/B00JYCF94M,-0.29600000000000004,2.0,0.25007037037037044,27.0,0.2534055555555555,6.0,0.28644375,8.0,0.643221875,0.6250351851851852,0.6267027777777777,0.35200000000000004,animals,collage
517,521,522,524,526,526,526,526,530,2040,2041,White Mountain Puzzles Winter Wonderland - 1000 Piece Jigsaw Puzzle,86,25.0,White Mountain,https://images-na.ssl-images-amazon.com/images/I/81hwzi3Zy8L._SL1200_.jpg,"""MAGICAL WINTER EVENING: The wind is still and the temperature mild enough for kids to fashion both snowmen and snow forts. Each of the puzzle's 1000 pieces reflects the vivid\xa0artistry of Terry Redlin"", '1000-PIECE PUZZLE: Thrill the entire family and enrich your holiday celebration by bringing home the fantastic Winter Wonderland Jigsaw Puzzle; hours of fun and entertainment everyone will enjoy!. ABOUT THE ARTIST: Terry Redlin is popular for painting outdoor themes and wildlife, often pictured in twilight. His paintings put on view natural colors and palettes, blazing sunrises and sunsets MORE TO PUZZLE BUILDING: Art jigsaw puzzles are a fun, inexpensive way to enjoy works of art firsthand. Use to boost valuable motor skills, hand-eye coordination, and problem solving skills SPECIFICS: Includes 1,000 extra large puzzle pieces made of sturdy blue chipboard on recycled paper. Puzzle dimensions (completed): 24 x 30 inches. 100% customer satisfaction guarantee. Made in USA.'",4.1,https://amazon.com/White-Mountain-Puzzles-Winter-Wonderland/dp/B001N7Q1T8,-0.23135,9.0,0.16267662037037034,36.0,0.2449519607843137,17.0,0.4854932692307693,26.0,0.7427466346153846,0.5813383101851852,0.6224759803921569,0.384325,towns_and_cities,photo
518,522,523,525,527,527,527,527,531,2063,2064,SUNSOUT INC Beauty and The Beast 1000 pc Jigsaw Puzzle,20,19.99,SUNSOUT INC,https://images-na.ssl-images-amazon.com/images/I/814rGnWgoPL._SL1500_.jpg,'Beauty and the Beast 1000 pc Jigsaw Puzzle. 1000 Piece Puzzle - Completed Size: 19x30. Puzzle Artist: The Stokes Collection. Eco-Friendly - Soy-Based Inks - Recycled Board - Made in the USA. Interlocking Pieces & Durable Construction',3.8,https://amazon.com/Beauty-Beast-1000-Jigsaw-Puzzle/dp/B004HK6BCU,,0.0,0.021474999999999984,3.0,0.0913761904761905,6.0,0.4676,3.0,0.7338,0.5107375,0.5456880952380952,,landscape,photo
519,523,524,526,528,528,528,528,532,2064,2065,"White Mountain Puzzles - Ocean Avenue by Gretchen Huber Warren - 1,000 Piece Jigsaw Puzzle",73,19.9,White Mountain,https://images-na.ssl-images-amazon.com/images/I/71KM76MjpkL._SL1022_.jpg,"'Made in USA. 1,000 PIECE JIGSAW PUZZLE - The Ocean Avenue puzzle contains 1,000 intricate and finely cut pieces for a finished product that measures 24"" x 30"" ARTISTIC INTEGRITY - We consider it a priority to provide you with a product and experience that honors the excellence of all our artwork and designs, and the Ocean Avenue puzzle is no exception WHITE MOUNTAIN QUALITY - All White Mountain jigsaw puzzles are made in the U.S.A. with thicker pieces from premium blue chipboard, which last longer and are easier to pick off the table and put into place FOR THE WHOLE FAMILY - Recommended for ages 12 and up, the younger members of your family can participate too, making this challenge entertaining and educational for everyone.'",3.8,https://amazon.com/White-Mountain-Puzzles-Avenue-Gretchen/dp/B000BXM9GY,-0.2766333333333333,3.0,0.4175820512820513,26.0,0.3077263157894737,19.0,0.5696650537634409,31.0,0.7848325268817204,0.7087910256410257,0.6538631578947368,0.36168333333333336,towns_and_cities,photo
520,524,525,527,529,529,529,529,533,2089,2090,"Ravensburger Star Wars, Darth Vader - Silhouette Jigsaw Puzzle (1098 Piece)",20,17.88,Ravensburger,https://images-na.ssl-images-amazon.com/images/I/81z6eIl9JeL._SL1500_.jpg,"'Darth Vader Shaped Jigsaw Puzzle Made by Ravensburger. Officially Licensed by Disney, Star Wars, and Lucas Films. 1098 Unique Shaped Puzzle Pieces, Shaped like Darth Vader (aka: Anakin Skywalker). Silhouette Puzzle Designed like Darth Vader with his son Luke and daughter Leia. Puzzle of Luke Skywalker, Leia, Han Solo, Chewabacca, C3P0, R2D2 & Darth Vader. Manufacturer warranty may not apply'",5.0,https://amazon.com/Ravensburger-Star-Wars-Darth-Vader/dp/B0002HWG8K,,0.0,0.489175,8.0,0.387675,4.0,0.549525,4.0,0.7747625,0.7445875,0.6938375,,licensed,collage
521,525,526,528,531,531,531,531,535,2116,2117,"Springbok ""Balloon Bonaza"" 1000 Piece Jigsaw Puzzle",52,14.99,Springbok,https://images-na.ssl-images-amazon.com/images/I/71g5wUKR%2BQL._SL1000_.jpg,"'1000 PIECE JIGSAW PUZZLE - Featuring a finished size of 30 inches by 24 inches with a precision cut that ensures a tight, interlocking heirloom-quality puzzle. MADE IN USA - Manufactured in Kansas City, Missouri; Springbok Puzzles have been American made since 1963. ECO-FRIENDLY - Springbok Puzzles are manufactured with sustainably sourced organic, non-toxic soy-based inks & utilizes 100% recycled puzzle board materials. UNIQUE CUT PIECES - Each puzzle piece is unique and never repeated; Springbok Puzzle pieces are made from thick cut 75 point board, 18% thicker than the industry average. EASY NO HASSLE PUZZLE WARRANTY - All Springbok Puzzle products are covered with our satisfaction guarantee on materials and craftsmanship'",3.2,https://amazon.com/Springbok-Balloon-Bonaza-Jigsaw-Puzzle/dp/B0033XZ682,-0.15643571428571426,7.0,0.4393127192982456,19.0,-0.02926547619047619,21.0,0.2073833333333334,21.0,0.6036916666666667,0.7196563596491228,0.4853672619047619,0.4217821428571429,landscape,photo
522,526,527,529,532,532,532,532,536,2130,2131,Bits and Pieces - 1000 Piece Glow in The Dark Puzzle for Adults - Night Watch Snowman by Artist Liz Goodrick Dillon - Winter Holiday - 1000 pc Jigsaw,29,17.98,Bits and Pieces,https://images-na.ssl-images-amazon.com/images/I/71X620L8rwL._SL1000_.jpg,"'Contains a 1000 piece glow jigsaw puzzle desinged by artist Liz Goodrick Dillon Our Jigsaw Puzzles are made with recycled cardboard Die-cut puzzle pieces are easy to handle – and no two are alike. Our 1000 Piece Glow in the Dark Puzzles are exciting and challenging to put together Bits And Pieces glow-in-the-dark puzzles are made with special non-toxic inks for outstanding glow effects Puzzle Size is 20"" x 27"" when completed.'",3.8,https://amazon.com/Bits-Pieces-Snowman-Goodrick-Holiday/dp/B015VMTQQ0,-0.2731,6.0,0.3680950000000001,10.0,0.21045,2.0,0.544,6.0,0.772,0.6840475,0.605225,0.36345,animals,hand
523,527,528,530,533,533,533,533,537,2142,2143,SUNSOUT INC A Pile of Kittens 1000 pc Jigsaw Puzzle,37,17.99,SUNSOUT INC,https://images-na.ssl-images-amazon.com/images/I/912v3iCtAzL._SL1500_.jpg,'A Pile of Kittens 1000 pc Jigsaw Puzzle. 1000 Piece Puzzle - Completed Size: 26x26. Puzzle Artist: Giordano Studios. Eco-Friendly - Soy-Based Inks - Recycled Board - Made in the USA. Interlocking Pieces & Durable Construction',4.0,https://amazon.com/Kittens-1000-Piece-Jigsaw-Puzzle-Sunsout/dp/B0043TU7X4,-0.1942,4.0,0.3108666666666666,12.0,-0.05572999999999999,5.0,0.5394142857142857,7.0,0.7697071428571429,0.6554333333333333,0.472135,0.4029,animals,collage
524,528,529,531,534,534,534,534,538,2150,2151,Cobble Hill Dragon's Lair Puzzle (1000 Piece),22,22.99,Cobble Hill,https://images-na.ssl-images-amazon.com/images/I/91xeEqzfQ4L._SL1500_.jpg,"'For ages 12 and Up, Proudly made in the USA', ""Beware when you enter the dragon's lair. This mystical being is very protective against all who enter with this 1000 piece jigsaw puzzle"", 'Cobble Hill offers a large selection of images that bring back days of old memories, colorful images to inspire your imagination'",4.7,https://amazon.com/Cobble-Hill-Dragons-Puzzle-Piece/dp/B00PLYCAQ2,,0.0,0.2374428571428571,7.0,0.1217625,8.0,0.4431388888888889,9.0,0.7215694444444445,0.6187214285714285,0.56088125,,licensed,hand
525,529,530,532,535,535,535,535,539,2185,2186,SUNSOUT INC Winter on The Lake 1000 pc Jigsaw Puzzle,22,16.33,SUNSOUT INC,https://images-na.ssl-images-amazon.com/images/I/815Am4uVaIL._SL1500_.jpg,'Winter on the Lake 1000 pc Jigsaw Puzzle. 1000 Piece Puzzle - Completed Size: 35.25x26.75 Shaped. Puzzle Artist: Lori Schory. Eco-Friendly - Soy-Based Inks - Recycled Board - Made in the USA. Interlocking Pieces & Durable Construction',3.9,https://amazon.com/SunsOut-Winter-Lake-Jigsaw-Puzzle/dp/B004PBIXM2,-0.4353,4.0,0.4196559523809523,14.0,0.3679,3.0,0.5902875000000001,4.0,0.79514375,0.7098279761904762,0.68395,0.28235,animals,hand
526,530,531,533,536,536,536,536,540,2186,2187,Cliff Hangers 1000-Piece Jigsaw Puzzle,50,15.49,Springbok,https://images-na.ssl-images-amazon.com/images/I/91iKC7XPXqL._SL1500_.jpg,"'1000 PIECE JIGSAW PUZZLE - Featuring a finished size of 30 inches by 24 inches with a precision cut that ensures a tight, interlocking heirloom-quality puzzle. MADE IN USA - Manufactured in Kansas City, Missouri; Springbok Puzzles have been American made since 1963. ECO-FRIENDLY - Springbok Puzzles are manufactured with sustainably sourced organic, non-toxic soy-based inks & utilizes 100% recycled puzzle board materials. UNIQUE CUT PIECES - Each puzzle piece is unique and never repeated; Springbok Puzzle pieces are made from thick cut 75 point board, 18% thicker than the industry average. EASY NO HASSLE PUZZLE WARRANTY - All Springbok Puzzle products are covered with our satisfaction guarantee on materials and craftsmanship. Springbok puzzles feature unique interlocking pieces and signature piece counts - 60 piece, 350 piece and 400 piece family format. Within each Springbok puzzle no two pieces are alike making each Springbok puzzle a unique challenge. Springbok puzzle pieces are 18% thicker than the industry average. Springbok - 48 years of quality and innovative puzzle designs founded and manufactured in the United States. Springbok puzzles are made from 100% recycled materials using soy-based inks'",3.4,https://amazon.com/Cliff-Hangers-1000-Piece-Jigsaw-Puzzle/dp/B004MZTRFS,-0.15611944444444445,12.0,0.2811333333333333,17.0,0.16880370370370368,18.0,0.3463260869565218,23.0,0.673163043478261,0.6405666666666667,0.5844018518518519,0.42194027777777776,landscape,photo
527,531,532,534,537,537,537,537,541,2191,2192,Ravensburger Colin Thompson The Gardener's Cupboard Puzzle (1000-piece) [19498],26,21.65,Ravensburger,https://images-na.ssl-images-amazon.com/images/I/91SMEFbqkAL._SL1500_.jpg,"""Number 3 in the hugely popular 'Curious Cupboard' puzzle line created by one of the world's favourite puzzle artists Colin Thompson"", 'High quality 1000 piece cardboard jigsaw puzzle. The finished puzzle measures 70 x 50cm when complete Suitable for ages 12 years and up Made from strong premium grade cardboard, with linen finish print to minimise glare on puzzle image.'",3.7,https://amazon.com/Ravensburger-Thompson-Gardeners-1000-piece-19498/dp/B00R63B79M,-0.6124,1.0,0.6319250000000001,4.0,0.429175,2.0,0.582865625,8.0,0.7914328125000001,0.8159625,0.7145875,0.1938,licensed,collage
528,532,533,535,538,538,538,538,542,2214,2215,"Ravensburger NYC Christmas 1000 Piece Jigsaw Puzzle for Adults – Every piece is unique, Softclick technology Means Pieces Fit Together Perfectly",62,39.99,Ravensburger,https://images-na.ssl-images-amazon.com/images/I/91ij9AYcnrL._SL1500_.jpg,"'What you get – 1000 piece Ravensburger jigsaw puzzles for adults are crafted with premium quality, in terms of both content and material, and have a completed size of 27"" x 20"" Bestselling puzzle brand worldwide - With over 1 billion puzzles sold, Ravensburger is the bestselling puzzle brand worldwide Anti-Glare surface - Ravensburger puzzles use an exclusively developed, extra-thick cardboard combined with our fine, linen structured paper to create a glare-free puzzle image and give you the best experience possible Every piece is unique – None of the frustrations you find with other puzzle brands. With Ravensburger, every individual piece has a completely unique shape Softclick technology – Individual pieces are so precisely made that you can actually hear a soft ‘click’ when you fit a piece into the correct place.'",3.7,https://amazon.com/Ravensburger-Christmas-Jigsaw-Puzzle-Adults/dp/B00BAEYM8G,-0.3763857142857143,7.0,0.20469551282051293,26.0,0.26005500000000004,10.0,0.2950180000000001,25.0,0.647509,0.6023477564102565,0.6300275,0.31180714285714284,towns_and_cities,hand
529,533,534,536,539,539,539,539,543,2231,2232,Canine Christmas Tree Jigsaw Puzzle 1000 Piece,24,16.95,Vermont Christmas Company,https://images-na.ssl-images-amazon.com/images/I/71rOfEg6YCL._SL1000_.jpg,"'Jigsaw puzzle includes 1000 pieces & measures 30""x24"" when completed Proudly made in the U.S.A with recycled materials Each puzzle features fully interlocking and randomly shaped pieces Produced on thick, quality blue board A Christmas puzzle perfect for the dog lover!'",3.1,https://amazon.com/Canine-Christmas-Jigsaw-Puzzle-Piece/dp/B00TKTBLQ4,-0.43395,2.0,-0.009775000000000016,6.0,0.01324166666666667,6.0,0.16313333333333335,6.0,0.5815666666666667,0.4951125,0.5066208333333333,0.283025,licensed,hand
530,534,535,537,540,540,540,540,544,2237,2238,EuroGraphics Modern Map of The World Puzzle (1000-Piece),30,13.92,EuroGraphics,https://images-na.ssl-images-amazon.com/images/I/71pNZLHsNiL._SL1200_.jpg,"'1000-Piece Puzzle. Box size: 10"" x 14"" x 2.37"". Finished Puzzle Size: 19.25"" x 26.5"". Manufactured using the highest quality blue board. Made in the USA. Made in the United States. 100% recyclable, safe, non-toxic, and printed with vegetable-based inks and Certified by the Forest Stewardship Council. Printed in Canada, made in the United States. Puzzle pieces are manufactured using the highest quality 0.07"" blueboard, offering an exact fit without fraying over time and use. Assembling puzzles improves fine motor skills and picture recognition abilities - promotes both cooperative and independent play'",3.2,https://amazon.com/EuroGraphics-Modern-World-Puzzle-1000-Piece/dp/B001V9CMSC,-0.37827916666666667,4.0,0.14150625,8.0,-0.14533148148148145,9.0,0.2632285714285714,7.0,0.6316142857142857,0.570753125,0.4273342592592593,0.31086041666666664,art,collage
